"","판매금액","제품명","출고가","date","rate","판매금액_z_rank","판매금액_month_mean"
"1687",2e+05,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1688",2e+05,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1689",2e+05,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1690",2e+05,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1691",2e+05,"galaxy note4 32gb","957000","Mar",95.96,"B",206578.947368421
"1692",2e+05,"im-100 32gb","449900","Oct",103.05,"B",233333.333333333
"1693",2e+05,"im-100 32gb","449900","Oct",103.05,"B",233333.333333333
"1694",2e+05,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"1695",2e+05,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1696",2e+05,"galaxy a7 2016 16gb","599500","Oct",103.05,"C",305384.615384615
"1697",2e+05,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1698",2e+05,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1699",2e+05,"galaxy s6 edge 32gb","979000","Oct",103.05,"C",295000
"1700",2e+05,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1701",2e+05,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1702",2e+05,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1703",2e+05,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1704",2e+05,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1705",2e+05,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1706",2e+05,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1707",2e+05,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1708",2e+05,"galaxy note7 64gb","988900","Oct",103.05,"C",478684.210526316
"1709",2e+05,"galaxy note7 64gb","988900","Oct",103.05,"C",478684.210526316
"1710",2e+05,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1711",2e+05,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1712",2e+05,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1713",2e+05,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1714",2e+05,"galaxy note4 32gb","988900","Oct",103.05,"B",225273.314285714
"1715",2e+05,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1716",2e+05,"galaxy note4 32gb","396000","Oct",103.05,"B",225273.314285714
"1717",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1718",2e+05,"galaxy s4 32gb","954800","Jul",102.59,"B",2e+05
"1719",2e+05,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"1720",2e+05,"xperia z3 16gb","799000","Mar",95.96,"B",237500
"1721",2e+05,"xperia z3 16gb","799000","Mar",95.96,"B",237500
"1722",2e+05,"iphone 5s 16gb","814000","Sep",103.05,"B",198888.888888889
"1723",2e+05,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1724",2e+05,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1725",2e+05,"iphone 5s 16gb","814000","Apr",102.59,"B",208750
"1726",2e+05,"iphone 5s 16gb","814000","Apr",102.59,"B",208750
"1727",2e+05,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1728",2e+05,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1729",2e+05,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1730",2e+05,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1731",2e+05,"iphone 5 16gb","484000","Mar",94.9,"A",103125
"1732",2e+05,"iphone 5s 32gb","946000","Mar",95.96,"B",198888.888888889
"1733",2e+05,"iphone 5s 16gb","814000","Feb",94.9,"B",250000
"1734",2e+05,"iphone 5s 16gb","814000","Apr",102.59,"B",208750
"1735",2e+05,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1736",2e+05,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1737",2e+05,"lg g5 32gb","836000","Oct",103.05,"C",332570.107526882
"1738",2e+05,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1739",2e+05,"iphone 5s 64gb","1078000","Oct",103.05,"C",270000
"1740",2e+05,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1741",2e+05,"iphone 6 32gb","1067000","Oct",103.05,"B",360000
"1742",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1743",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1744",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1745",2e+05,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1746",2e+05,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1747",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1748",2e+05,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1749",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1750",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1751",2e+05,"im-100 32gb","449900","Oct",103.05,"B",233333.333333333
"1752",2e+05,"xperia z3 32gb","799000","May",102.59,"B",182500
"1753",2e+05,"xperia z3 32gb","799000","Apr",102.59,"B",216666.666666667
"1754",2e+05,"iphone 6 64gb","924000","Sep",103.05,"C",381363.636363636
"1755",2e+05,"galaxy note3 32gb","1067000","May",102.59,"A",163636.363636364
"1756",2e+05,"galaxy note3 32gb","1067000","Jun",102.59,"A",183000
"1757",2e+05,"iphone 5s 16gb","814000","Aug",102.59,"B",195714.285714286
"1758",2e+05,"galaxy note3 32gb","1067000","Feb",94.9,"A",175000
"1759",2e+05,"galaxy note3 16gb","1067000","Feb",94.9,"A",175000
"1760",2e+05,"galaxy note3 32gb","1067000","Jun",102.59,"A",183000
"1761",2e+05,"galaxy note3 32gb","1067000","Jun",102.59,"A",183000
"1762",209000,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1763",210000,"galaxy note4 32gb","957000","Mar",95.96,"B",206578.947368421
"1764",210000,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1765",210000,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1766",210000,"galaxy note3 32gb","1067000","Jul",102.59,"A",192500
"1767",210000,"iphone 5s 16gb","814000","Jul",102.59,"B",191250
"1768",210000,"iphone 5s 64gb","1078000","Oct",103.05,"C",270000
"1769",210000,"xperia z3 16gb","799000","Oct",103.05,"B",2e+05
"1770",210000,"im-100 32gb","449900","Oct",103.05,"B",233333.333333333
"1771",210000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1772",210000,"im-100 32gb","449900","Oct",103.05,"B",233333.333333333
"1773",210000,"xperia z3 16gb","799000","Feb",94.9,"B",216666.666666667
"1774",210000,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1775",210000,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1776",210000,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1777",210000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1778",210000,"galaxy note4 32gb","396000","Oct",103.05,"B",225273.314285714
"1779",210000,"galaxy note4 32gb","396000","Oct",103.05,"B",225273.314285714
"1780",210000,"nexus 5x 16gb","509000","Jul",102.59,"A",210000
"1781",210000,"galaxy note4 32gb","1067000","Mar",95.96,"B",206578.947368421
"1782",210000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1783",210000,"iphone 6 128gb","1056000","Oct",103.05,"C",525820.895522388
"1784",210000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1785",210000,"iphone 5s 16gb","814000","Sep",103.05,"B",198888.888888889
"1786",210000,"iphone 5s 16gb","814000","Sep",103.05,"B",198888.888888889
"1787",210000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1788",210000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1789",210000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1790",210000,"iphone 6 64gb","924000","Oct",103.05,"C",464649.308695652
"1791",210000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1792",210000,"xperia z3 32gb","799000","May",102.59,"B",182500
"1793",210000,"xperia z3 32gb","799000","Apr",102.59,"B",216666.666666667
"1794",210000,"galaxy note3 32gb","1067000","Jul",102.59,"A",192500
"1795",213000,"galaxy s3 3g 8gb","904200","Oct",103.05,"A",68571.4285714286
"1796",220000,"im-100 32gb","449900","Oct",103.05,"B",233333.333333333
"1797",220000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1798",220000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1799",220000,"galaxy note5 32gb","899800","Mar",95.96,"C",342250
"1800",220000,"galaxy note4 32gb","957000","Mar",95.96,"B",206578.947368421
"1801",220000,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1802",220000,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1803",220000,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1804",220000,"g4 32gb","825000","Oct",103.05,"A",149818.181818182
"1805",220000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1806",220000,"galaxy note3 32gb","1067000","Jul",102.59,"A",192500
"1807",220000,"galaxy note3 32gb","1067000","Jul",102.59,"A",192500
"1808",220000,"iphone 5s 16gb","814000","Oct",103.05,"A",174000
"1809",220000,"iphone 5s 16gb","814000","Oct",103.05,"A",174000
"1810",220000,"iphone 5s 16gb","814000","Mar",95.96,"A",155285.714285714
"1811",220000,"im-100 32gb","449900","Mar",95.96,"B",141538.461538462
"1812",220000,"lg g5 32gb","836000","Mar",95.96,"C",352173.913043478
"1813",220000,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1814",220000,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1815",220000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1816",220000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1817",220000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1818",220000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1819",220000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1820",220000,"galaxy s6 64gb","924000","Mar",95.96,"C",280250
"1821",220000,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1822",220000,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1823",220000,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1824",220000,"galaxy s6 64gb","924000","Mar",95.96,"C",280250
"1825",220000,"galaxy note4 32gb","396000","Oct",103.05,"B",225273.314285714
"1826",220000,"iphone se 16gb","504900","Mar",95.96,"C",265000
"1827",220000,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1828",220000,"galaxy note4 32gb","957000","Mar",95.96,"B",206578.947368421
"1829",220000,"galaxy note4 32gb","957000","Mar",95.96,"B",206578.947368421
"1830",220000,"galaxy note4 32gb","957000","Mar",95.96,"B",206578.947368421
"1831",220000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1832",220000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1833",220000,"iphone 5s 16gb","814000","Oct",103.05,"A",174000
"1834",220000,"iphone 5s 16gb","814000","Oct",103.05,"A",174000
"1835",220000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1836",220000,"iphone 5s 32gb","946000","Sep",103.05,"B",220000
"1837",220000,"iphone 5s 16gb","814000","Sep",103.05,"A",198888.888888889
"1838",220000,"iphone 5s 16gb","814000","Oct",103.05,"A",174000
"1839",220000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1840",220000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1841",220000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1842",220000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1843",220000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1844",220000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1845",220000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1846",220000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1847",220000,"galaxy note3 32gb","1067000","Mar",94.9,"A",133545.454545455
"1848",220000,"galaxy note3 32gb","1067000","Jun",102.59,"A",183000
"1849",220000,"galaxy note3 32gb","1067000","Mar",94.9,"A",133545.454545455
"1850",230000,"galaxy folder 8gb","297000","Oct",103.05,"B",157500
"1851",230000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1852",230000,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1853",230000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1854",230000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1855",230000,"galaxy s6 64gb","924000","Mar",95.96,"C",280250
"1856",230000,"galaxy s6 64gb","924000","Mar",95.96,"C",280250
"1857",230000,"galaxy s6 64gb","924000","Mar",95.96,"C",280250
"1858",230000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1859",230000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1860",230000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1861",230000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1862",230000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1863",230000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1864",230000,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1865",230000,"galaxy s6 64gb","924000","Mar",95.96,"C",280250
"1866",230000,"galaxy note7 64gb","988900","Oct",103.05,"C",478684.210526316
"1867",230000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1868",230000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1869",230000,"galaxy s6 edge 32gb","979000","Mar",95.96,"C",242857.142857143
"1870",230000,"galaxy s6 edge 32gb","979000","Mar",95.96,"C",242857.142857143
"1871",230000,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1872",230000,"galaxy note5 32gb","899800","May",102.59,"C",365000
"1873",230000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1874",230000,"galaxy note3 16gb","1067000","Mar",94.9,"A",155000
"1875",230000,"xperia z3 16gb","799000","Aug",102.59,"B",255000
"1876",230000,"iphone 5s 16gb","814000","Mar",95.96,"A",155285.714285714
"1877",230000,"iphone 5s 16gb","814000","Mar",95.96,"A",155285.714285714
"1878",230000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1879",230000,"iphone 5s 16gb","814000","Mar",95.96,"A",155285.714285714
"1880",230000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1881",230000,"iphone 6 64gb","924000","Jun",102.59,"C",499230.769230769
"1882",230000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1883",230000,"iphone 5s 32gb","946000","Aug",102.59,"B",206666.666666667
"1884",230000,"iphone 5s 16gb","814000","Apr",102.59,"A",208750
"1885",230000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1886",230000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1887",230000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1888",230000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1889",230000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1890",230000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1891",230000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1892",230000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1893",230000,"iphone 6 64gb","924000","Oct",103.05,"C",464649.308695652
"1894",230000,"iphone 6 16gb","789800","Jul",102.59,"C",428888.888888889
"1895",230000,"galaxy note3 32gb","1067000","Mar",94.9,"A",133545.454545455
"1896",230000,"galaxy note3 32gb","1067000","Jul",102.59,"A",192500
"1897",230000,"galaxy note3 32gb","1067000","May",102.59,"A",163636.363636364
"1898",235000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1899",235000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1900",235000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1901",235000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1902",240000,"galaxy s6 64gb","924000","Oct",103.05,"C",294186.046511628
"1903",240000,"galaxy s6 edge plus 32gb","939400","Oct",103.05,"C",368750
"1904",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1905",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1906",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1907",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1908",240000,"galaxy s6 64gb","924000","Mar",95.96,"C",280250
"1909",240000,"galaxy a7 2016 16gb","599500","Mar",95.96,"B",252222.222222222
"1910",240000,"iphone 5s 16gb","814000","Oct",103.05,"A",174000
"1911",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1912",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1913",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1914",240000,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1915",240000,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1916",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1917",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1918",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1919",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1920",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1921",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1922",240000,"iphone 6 16gb","789800","Mar",95.96,"B",282424.242424242
"1923",240000,"iphone 6 16gb","789800","Mar",95.96,"B",282424.242424242
"1924",240000,"galaxy note5 32gb","899800","Mar",95.96,"C",342250
"1925",240000,"iphone 6 16gb","789800","Mar",95.96,"B",282424.242424242
"1926",240000,"iphone 6 16gb","789800","Mar",95.96,"B",282424.242424242
"1927",240000,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1928",240000,"galaxy s6 64gb","924000","Oct",103.05,"C",294186.046511628
"1929",240000,"optimus g 32gb","968000","Mar",95.96,"A",133125
"1930",240000,"xperia z3 16gb","799000","Jul",102.59,"B",240000
"1931",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1932",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1933",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1934",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1935",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1936",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1937",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1938",240000,"iphone 6 16gb","789800","May",102.59,"B",240000
"1939",240000,"iphone 6 128gb","1056000","Mar",95.96,"C",506153.846153846
"1940",240000,"iphone 6 16gb","789800","Mar",95.96,"B",282424.242424242
"1941",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1942",240000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1943",240000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1944",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1945",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1946",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1947",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1948",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1949",240000,"iphone 6 16gb","789800","Oct",103.05,"B",316051.344743276
"1950",240000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1951",240000,"xperia z3 32gb","799000","Apr",102.59,"A",216666.666666667
"1952",240000,"optimus g 32gb","968000","Mar",95.96,"A",133125
"1953",240000,"galaxy note3 32gb","1067000","Jun",102.59,"A",183000
"1954",245000,"optimus g 32gb","968000","Mar",95.96,"A",133125
"1955",250000,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1956",250000,"galaxy note3 32gb","1067000","Oct",103.05,"A",136525.423728814
"1957",250000,"wine smart jazz 4gb","242000","Oct",103.05,"A",104520.833333333
"1958",250000,"iphone 5s 16gb","814000","Oct",103.05,"A",174000
